date,bitcoin_market_caps,ethereum_market_caps,tether_market_caps,ripple_market_caps,solana_market_caps,terra-luna_market_caps,cardano_market_caps,avalanche-2_market_caps,stellar_market_caps,monero_market_caps
2021-06-01,699138611681.2975,314463232386.7883,62110159632.3293,48054553991.807175,,,55918127620.81978,,9286268999.02372,4767910377.57924
2021-06-02,688726381047.1788,306488816882.1444,61905332784.33841,46674110292.99546,,,55963404595.855385,,9814348519.536839,5254168419.035816
2021-06-03,704531333543.3906,315313344228.8267,61834495647.83147,47256850790.178375,,,56498220769.12978,,9778689113.134031,5562578284.699315
2021-06-04,733150718114.4554,333964598115.05035,62160346215.40116,48491814037.47901,,,59303621530.36588,,9870345586.34127,5139158218.547476
2021-06-05,691747462828.3618,312991097366.8545,62319635037.666534,44809104088.392914,,,54766548459.83093,,8903574357.13714,4709168041.634412
2021-06-06,662913486273.3402,302743417251.8253,62589210931.38007,42302337683.14435,,,53079740992.93282,,8705332908.559881,4873419351.807202
2021-06-07,671131079523.7289,315044778229.29706,62445503052.28378,43471756649.737526,,,53706185453.487305,,8828487977.091587,4506799998.286186
2021-06-08,626527049947.8439,299857516850.1987,62613679392.342094,39437071032.286285,,,50652944662.73067,,7971365249.031533,4555473193.384585
2021-06-09,629018966290.4011,294068580258.7281,62667272867.502815,40450990715.74534,,,50730179591.30335,,8134291807.225189,4923225928.193019
2021-06-10,705292677171.4633,304761367058.1624,63018063098.887535,42088605425.836,,,52340455015.04023,,8369854110.691828,4602561628.482521
2021-06-11,691681868464.4717,289444120869.42664,62813263302.05801,40461589120.176155,,,49447857410.75654,,7883419697.987674,4344143698.3871565
2021-06-12,698528023663.5321,272748408238.43475,63041668654.45564,39130309347.56748,,,45933166629.68729,,7379196982.64026,4395327867.713768
2021-06-13,668148892256.3638,278223731471.048,62737616333.26689,38569016787.39522,,,47714205696.99503,,7612412303.049636,4690137573.002736
2021-06-14,733402631079.1185,292767118262.08405,62843943664.46463,40925186890.76209,,,49941414967.86893,,8002321741.532103,4944341933.266312
2021-06-15,761104314502.2867,300405113218.4146,62955531640.44513,41253166682.60748,,,50416308305.58743,,7995368644.66522,5036231306.876767
2021-06-16,756522207420.3483,298324322330.12646,62680833589.64867,40312888500.39617,,,50391529523.78449,,7793862108.554686,4699483555.906101
2021-06-17,718016373177.285,274666655404.67456,62915990238.76702,38620201137.317535,,,47393590799.99285,,7359973224.635956,4937588293.260067
2021-06-18,715652442155.1261,275415199641.5411,62781866043.7493,38819180172.98798,,,47463238825.42096,,7346281235.891337,4761317879.616702
2021-06-19,673761687974.4922,260039646334.19235,63022640616.29419,36932589366.38297,,,45667095006.09383,,6967307965.505375,4890144509.838641
2021-06-20,666901325910.3705,253396709038.79898,62833355064.24628,35221141669.96444,,,44642873230.46928,,6775354268.794226,4734419840.455192
2021-06-21,670634370556.6146,261478202409.18997,62433331566.12474,35815532872.76087,,,45996656094.16985,,6935352300.2863035,3713672756.230505
2021-06-22,598335733135.868,223202708788.72086,62958009950.42254,28871387082.357655,,,38411041505.36854,,5643250007.105594,3635461072.1738515
2021-06-23,606580031922.7239,216876757208.59253,63059140318.667175,25450718833.253757,,,36599473846.52675,,5384592086.087939,3931454710.6155076
2021-06-24,631634847766.2311,229518675836.76538,62965359730.8175,29694967545.318787,,,40049997236.55031,,5915205021.351129,4016699635.1471334
2021-06-25,650340461975.8141,231644258719.40115,62770695879.09725,31057874496.418858,,,43522679454.58298,,6213627313.068732,3565458310.986287
2021-06-26,598703019611.4526,213871849531.6296,63630251952.029495,28700209150.03127,,,41018597317.67341,,5727051742.013996,3611328045.4400067
2021-06-27,600235334320.8247,209989265221.48502,63238142380.06459,28325396042.471207,,,39931840010.70645,,5789006916.885539,3798035513.4625325
2021-06-28,649262127990.3759,229354016311.0035,62957687636.87211,30171056185.70429,,,43083374226.38429,,6020285749.668657,3820998505.9211106
2021-06-29,647741224116.9337,243040539437.43396,62662681797.322105,29942729066.831112,,,42550282680.16134,,6162095876.7938595,3916265687.702718
2021-06-30,674231340724.4149,253607549372.41992,62778375249.01169,32605743402.647835,,,44142782696.44864,,6541066473.795383,3993051380.273834
2021-07-01,660200427590.4775,265951575833.03497,62764949426.17835,32268800761.051617,,,44441813698.7868,,6556399443.768678,3722909151.760247
2021-07-02,629863895571.7473,247210647940.18707,62826352745.32187,30647057119.673344,,,43098347951.71951,,6302749545.42061,3772830685.8749604
2021-07-03,633684390025.5607,250754468066.2188,62773752278.349144,30215830565.461456,,,44559309654.74349,,6142198661.808997,3843989419.514393
2021-07-04,650382046624.6503,259079167729.78622,62252247474.50231,31138455875.288597,,,45058814114.29131,,6154538257.145279,3955638236.262711
2021-07-05,663571591568.1959,271472550895.4458,62795464774.85488,32159771283.85795,,,46894582606.130684,,6266120867.021364,3879967853.2983365
2021-07-06,636061920914.8282,258719784082.81683,62673222840.5625,30453863819.504448,,,45513662281.025055,,5981787131.983958,3980166323.602009
2021-07-07,640405812761.686,270697947572.19247,62500080597.00939,30723093719.801144,,,45323751370.75257,,6056687741.346681,3866339471.339404
2021-07-08,636246944189.2604,270116728160.1227,62650981204.45979,30147793682.466793,,,44945443131.1824,,6002646204.43053,3695930467.725385
2021-07-09,617861633771.9894,248124573571.6789,62597287223.69701,28843574198.216454,,,43210231184.62015,,5705606921.902764,3840984704.9235096
2021-07-10,637000370375.4657,251611015863.3228,62625649753.64239,29681644971.035645,,,43482946014.9807,,5797320240.394505,3784354981.77256
2021-07-11,632185737683.1548,247860822594.06396,62447338867.627785,29048791926.905113,,,43008320824.210785,,5762082537.498728,3802601313.988194
2021-07-12,643335853171.1349,250027222000.60455,62544311505.039505,29486316673.96478,,,43253582168.0598,,5748651410.718059,3713633551.8204417
2021-07-13,623350567666.981,238086643137.17004,62625079420.59769,29247980265.760162,,,42295830265.097374,,5604571620.812718,3660474346.71184
2021-07-14,613002045101.37,227135827760.92883,62311226405.84341,28670030241.537884,,,40565438397.05403,,5442885768.930164,3650475767.864587
2021-07-15,616691143979.958,232939479730.00745,62399251245.14264,28779372130.819828,,,40497361151.44175,,5621865642.53484,3525590130.437319
2021-07-16,595342431373.8641,223534356736.75906,62114787443.555466,27694734252.607735,,,39374686507.872536,,5585252453.8076105,3467336086.299179
2021-07-17,588495008675.5178,218477848474.5608,62276606129.46747,27201988882.770893,,,37559740153.85849,,5535262711.594287,3555070575.8079786
2021-07-18,592581931071.2119,221838551362.95905,62544907666.829704,27109511265.747284,,,37700201068.36395,,5449741479.4916315,3587670963.857057
2021-07-19,597872278369.1111,222305469349.28598,62305629667.531,27175846391.033463,,,38072204962.31886,,5418534974.672921,3432214167.14819
2021-07-20,580252472382.7122,214106247241.3399,62179886375.77305,26075532617.71391,,,36363603752.7678,,5014168861.371527,3301261490.928514
2021-07-21,561743228116.5483,209392844466.0158,62271271235.8455,24615569713.49713,,,34061358625.61974,,4983601033.01181,3537766234.9273815
2021-07-22,605357009416.7555,233005814487.5354,62140538003.42053,26445756208.820633,,,37555390538.67549,,5318808030.783534,3547789904.588403
2021-07-23,607621607805.3499,236554595198.76672,62087552802.60452,27517390338.90026,,,38077856018.87969,,6147785927.319026,3652123130.3610454
2021-07-24,627747173675.4332,247068794868.14566,62150298514.33958,28196999500.970444,,,38578333796.337135,,6298914749.6799555,3743590276.4364195
2021-07-25,642012590040.6406,255023351844.8617,62035298715.44801,28269947663.60385,,,39436084137.758675,,6261645944.272751,3856532169.287804
2021-07-26,664681184168.7764,258067996305.1722,62186756799.6841,28326472774.149746,,,39580378055.15009,,6164560262.212255,3929216506.9167852
2021-07-27,701921012034.6644,261543645427.02673,62234987754.135956,28868798734.47323,,,40453902654.76121,,6116143473.158168,4055259535.220338
2021-07-28,732311951673.3547,267339757878.51932,61826846626.10663,29723719168.358337,,,40761082389.76143,,6108747699.685948,4203002394.031809
2021-07-29,751371299910.5153,268838784855.6686,62121870026.309555,32852692988.230244,,,41097297245.701866,,6233004512.416993,4334140328.49902
2021-07-30,750407963580.4731,278785893426.22424,62114781308.95088,34826525034.87061,,,41353066882.48441,,6366246270.808234,4359936025.2861395
2021-07-31,786531956383.648,287344044145.01373,61982505061.26139,34956569128.79335,,,41920164939.7779,,6555909396.328734,4336487627.14571
2021-08-01,784039345926.1898,297505707149.10004,62277717172.19945,34822531550.131996,,,42626960806.38379,,6713258775.856844,4221657947.0545993
2021-08-02,747403845431.8284,297290528238.90314,62235948822.67959,33490734955.83339,,,41942215646.18457,,6458818484.733545,4192902029.212214
2021-08-03,737440183775.5553,306483554365.1923,62418179896.02379,34349676133.534256,,,42223053588.46887,,6456643474.568603,4069797359.818707
2021-08-04,720835141114.3336,294760000421.45154,62018887952.65087,33218265132.768913,,,43922298025.75148,,6463408648.523896,4380927443.788811
2021-08-05,747085951935.0547,319613239659.44226,62246711954.47813,33994364798.13678,,,44244306618.72718,,6591238110.051254,4515132471.709771
2021-08-06,768416417393.5968,330223699956.3277,62311902806.26283,34143817201.28548,,,44529395488.31232,,6587105757.355802,4765725505.673421
2021-08-07,803853127161.2805,337961452767.8669,62320920591.05877,34633334804.98132,,,44976191368.19564,,6681046492.97368,4868428029.808024
2021-08-08,838457486987.6113,368235028077.73975,62528591970.50717,37894868456.38714,,,47279023174.55644,,7190039712.220591,4606230668.471649
2021-08-09,821704814136.0109,352872000029.7298,62530992250.835144,36263438396.09534,,,45815242223.606125,,6743223499.822537,4789208043.709351
2021-08-10,861862844505.6104,363242219000.13837,62714116807.460915,37583709631.508995,,,47056082810.42616,,7011294371.915335,4768426358.569119
2021-08-11,854344953098.7552,368146417310.3951,62917564699.41276,39514002150.6668,,,53577930723.085754,,7284480670.63434,4827616948.456384
2021-08-12,857660568377.3856,371120421692.36896,63262016420.84038,46598977910.73202,,,57579550005.43834,,7898754707.936474,4623566735.350697
2021-08-13,836054770491.896,356667351344.9034,63170658193.728645,44736297538.85398,,,57851525295.06172,,7693983007.902719,4883605487.272385
2021-08-14,895084141168.7996,387650495386.42346,63506317810.85208,50454533105.66228,,,67891752772.817406,,8474102372.144899,4890972847.125113
2021-08-15,886593539912.8141,383333523376.4307,63683568339.24468,60003066118.75983,,,70631619782.70366,,9282593237.133783,4887517996.353805
2021-08-16,882888202377.7089,387075388591.617,63948326323.205666,59584210571.94573,,,69442698916.5732,,9184593427.65243,4873437269.634034
2021-08-17,866391335029.3693,369733082268.3038,64394092487.11692,55864357102.57856,,,67363561247.76786,,8905494662.285936,4627636407.074548
2021-08-18,836777066605.9799,354390048289.18036,64430838255.01523,50803400116.72417,,,62244981576.04676,,8015565094.742081,4577712905.967381
2021-08-19,847143004614.999,357527359807.9584,64498000091.569534,53716679098.06286,,,68408416408.650925,,8112775435.780347,4662286669.959381
2021-08-20,867650725472.864,360685430760.7975,64751172752.67498,54568786813.40489,,,73478460337.53844,,8421102643.429264,5066033002.770679
2021-08-21,923013359587.4719,383483277312.2806,65031061327.552956,58384958845.834984,,,78606736222.06247,,9036666498.876184,5185021625.361037
2021-08-22,920750216465.3846,378500212583.48236,65323477628.598434,56683485420.240036,,,78375949579.78043,,8770106117.291193,5488227164.997983
2021-08-23,925630106451.4792,380718215752.5816,65164646791.382805,57001021097.1346,,,85113700351.55208,,8744300371.676506,5725228050.098161
2021-08-24,930729196214.2946,389578100858.59686,65445282987.35619,58032501462.3368,,,93774043227.65039,,8928949667.74002,5585849952.5632515
2021-08-25,902489541307.5308,373455291323.226,65829983682.69565,53731037233.17458,,,88117473137.34389,,8363257716.351909,5641431599.561786
2021-08-26,921328247353.5629,378980836224.52765,65635362613.41195,54461699709.8884,,,87799979598.30768,,8470722679.016552,5342224275.548283
2021-08-27,887832142450.1957,367860898491.3749,65932440977.79587,51253633200.265205,,,82998656158.68341,,8048371998.04304,5668357392.685963
2021-08-28,922969799298.9401,383644799228.1656,65898684244.86873,54816173108.79227,,,93831078617.99115,,8401306831.155972,5402987648.854294
2021-08-29,920017911098.7555,380750077080.94684,65810347296.26956,53420204731.61571,,,91545178941.28738,,8202486543.374448,5253042147.162331
2021-08-30,919515378468.8468,378786220548.79956,65898199595.46627,53214009871.00871,,,91897143051.43161,,8190871583.401005,5081457257.522382
2021-08-31,885729258052.6316,378977088509.6317,66120214794.147316,51552699668.6147,,,87653684618.56792,,7839293025.569479,5177096613.052614
2021-09-01,890014982634.8986,403657783560.1046,66048068488.172165,55449845566.08223,,,89320739294.46425,,8106008885.780787,5431092673.198702
2021-09-02,918058330851.4829,444243407062.371,66094643840.359436,57176500918.343796,,,91803402850.63826,,8362832480.178238,5443135960.634584
2021-09-03,927323146557.2119,444936758974.6008,66805863938.192245,58518869426.32522,,,95003730487.98029,,8534346756.021932,5460717050.316614
2021-09-04,937295558515.289,462019852288.094,66972242473.77342,60097905361.71874,,,94699098504.00235,,8724152428.011166,5496736157.091451
2021-09-05,940538655659.8085,456929768632.2518,67199682876.97891,58328018007.69259,,,91207581634.02171,,8845379582.087347,5626753620.038906
2021-09-06,971284117138.44,463973074693.0737,67905439808.9109,60369683926.971634,,,93377934837.92915,,9342228654.570324,5681801012.85374
2021-09-07,992868819862.2306,463012228435.44434,68079879671.11529,64681235824.03411,,,91135287333.07532,,10042309978.967033,4714789764.258053
2021-09-08,881943904968.6511,404516339491.4938,69440355785.13605,52560384655.15143,,,80409173519.45174,,7996822990.661467,4641460110.384819
2021-09-09,866885887154.3109,413866162089.43915,69442556613.454,51742102326.78837,,,80226388042.93837,,7853043329.969847,4717884270.134479
2021-09-10,876179332243.7437,403936419964.8866,69151319362.9327,50955416305.62672,,,80864925455.61812,,7893155319.639185,4462682651.994826
2021-09-11,842222636395.4677,376789025177.2447,69259977035.20502,49040455295.85219,,,76011031339.38364,,7547117713.348913,4490861931.120141
2021-09-12,849828231595.6722,383321475836.21576,70052465366.25742,50064588773.404015,,,83644050025.61504,,7697335807.8526945,4626096282.668865
2021-09-13,869122611514.091,402834673220.724,69480907310.65578,52198672027.55827,,,83567686530.87027,,7924936052.688239,4743107399.7727375
2021-09-14,848992511473.5618,387934440817.1596,69533002536.36626,49713889918.76721,,,77370641706.12778,,7576709992.95133,4848442985.921455
2021-09-15,886524004596.6061,402557959131.82196,69396384924.59024,51112488081.680565,,,76881051804.16806,,7842380389.272127,4836592787.417896
2021-09-16,906727769791.0696,421477522819.9356,69516780239.32883,52164873856.70661,,,79647419225.17595,,8073282906.755709,4762749263.022162
2021-09-17,900990520811.9348,419510540250.7301,69622935588.14761,50840881076.693855,,,77800286104.44485,,7864301072.312942,4732478517.290205
2021-09-18,892585184977.8329,401297385415.4547,69503703942.77008,49776618499.80079,,,75633602743.40773,,7635737031.395938,4879416110.897124
2021-09-19,907957032341.1344,403306688199.6298,69596130936.817,50095864483.0054,,,75942505891.08444,,7673330804.645931,4692361714.774667
2021-09-20,891560241243.0585,392513622186.47833,69521719398.03432,48976892028.34062,,,73534559243.04233,,7521324256.775469,4179221173.2909875
2021-09-21,805826302811.3501,348966852277.93604,69104773859.16185,42739802420.452415,,,66467363740.22289,,6717173190.333093,3870058030.467224
2021-09-22,760802031650.6051,322261202754.7664,69542040675.65433,40536055692.84123,,,63007572370.16917,,6254105683.326201,4392408492.589564
2021-09-23,820460824050.9529,359840797180.9415,69524647805.21138,46525234505.14472,,,71610128886.36876,,6997617576.259925,4488508349.40118
2021-09-24,846615719473.8734,371681653192.37537,69909498276.36485,46670917777.496605,,,74492626868.77536,,7177052108.362944,4228047913.8332243
2021-09-25,809772498812.6799,349627373001.0197,69690920736.60127,44406741436.03866,,,74002539819.03792,,6766899991.520247,4273714677.003344
2021-09-26,808279417023.3408,347010586155.9232,69683532760.93185,44234883872.336235,,,74201342932.3685,,6628738763.987489,4251687062.4112616
2021-09-27,825341135635.7169,359680654321.7558,69173287077.03949,44610627727.601494,,,72357770423.4004,,6696676080.683484,4228538758.3026686
2021-09-28,794889951096.439,346015184170.8788,69339344817.41685,43056599715.41218,,,68586122051.51538,,6339822463.376977,4143347503.188383
2021-09-29,775534111089.4891,330646942649.06793,69575416296.99934,42026727617.622604,,,65557023880.654594,,6147249076.688828,4206100495.6877317
2021-09-30,782626384092.2843,335476370747.3378,69520021605.50893,43276000832.10583,,,65835114804.1442,,6438767078.557107,4520499909.461659
2021-10-01,827840965059.6127,355017980604.5097,69067396367.22952,44546255848.781906,,,67871265795.13519,,6643428977.667574,4639229961.212992
2021-10-02,906929641888.8245,388950236002.1381,69069226755.27443,48635128492.83734,,,71980741780.63368,,7154324344.261779,4563972836.519158
2021-10-03,900582483713.1118,399455864987.66345,69113874336.21835,48624896672.828384,,,72017933348.18193,,7553597851.205751,4674619417.681289
2021-10-04,910331395887.4816,403971441903.55585,69149565678.90337,49365458816.466354,,,72529381282.70782,,7521022518.838201,4770877974.777176
2021-10-05,927812140868.0522,400955543856.1877,69039446922.98497,48793771729.00825,,,70582726654.44083,,7409966514.98729,4889535726.797973
2021-10-06,973040988102.9114,415494260964.53455,68940330351.21466,50742040289.27556,,,71779849396.20284,,7596294537.425455,5167455542.602462
2021-10-07,1044675252844.3663,423560000564.3804,69153679449.04478,50510105397.084496,,,70967214662.64716,,8528846378.454395,5024899488.396985
2021-10-08,1015246512238.866,423610266229.8694,69269803971.06595,50032615318.54273,,,72987443161.14131,,8219353693.778435,5011607970.446033
2021-10-09,1016650501581.1074,419918377734.5956,69272618744.1542,49574670484.36498,,,71588795681.69351,,8019237374.4917755,5006751659.574747
2021-10-10,1038524699061.4408,421836191767.0316,69282890259.7031,54500306202.6913,,,72764350708.77914,,8437151981.498914,4881006474.250772
2021-10-11,1030788036761.6326,404765054558.19244,69739533709.22461,53174487201.32791,,,70297930939.29306,,7954061724.017552,4947567896.697538
2021-10-12,1084736227837.6608,415159189478.8265,69705691583.79837,52826755743.18047,,,69443286763.17834,,8175489398.870622,4987606514.454209
2021-10-13,1061829863954.1321,412579624206.76843,69800578220.74155,51575328749.387634,,,67955499506.25527,,7992704921.204859,4953327495.293906
2021-10-14,1083366079898.5513,425077639326.6074,69638061209.82117,52904409166.68246,,,70197147291.9888,,8792125592.573494,4804340511.157417
2021-10-15,1082900149762.5826,447060207235.15424,69586865296.0703,53092666834.4863,,,69728970781.44403,,8886776543.777359,4964739499.976465
2021-10-16,1164782155730.3254,457796523350.2234,70147619752.58374,53654404126.03082,,,71349162035.326,,8706682813.334139,4853383436.861134
2021-10-17,1153847028824.7434,453064999520.12646,69917271306.04384,53515008800.351616,,,70319790103.4739,,9562522396.27601,4699649987.172592
2021-10-18,1160650121141.9934,453191180361.09015,70074600268.87062,51215070062.497025,,,69142581315.2241,,9277956207.70707,4633427940.887787
2021-10-19,1173944883529.633,443346920004.58325,69936270370.84071,51082154781.4788,,,68608888299.15414,,9196121074.921328,4595983387.290832
2021-10-20,1217582580302.557,457653555321.406,70104463102.0962,51167582884.696075,,,67789450192.070656,,9062949980.734316,4710472579.581212
2021-10-21,1250376460615.7495,491589810670.4509,70426351670.02061,53654051903.943184,,,70402677877.701,,9437837013.59328,4882529535.387615
2021-10-22,1178926819140.8179,481528471021.37964,70699830053.87726,51293226624.23202,,,68887153531.8649,,9041079559.76052,4833402209.717208
2021-10-23,1151508584004.7793,471642481174.71185,70792324588.49191,51357605672.02348,,,69515903274.49059,,9057424152.652369,4835138417.346516
2021-10-24,1161166467847.4336,493125402509.4343,70679207194.67644,51425869926.66042,,,69699385114.50774,,9159816486.506765,5246527599.5584755
2021-10-25,1153315262663.0586,482164548780.28937,70815319784.74788,50856627372.07209,,,68039453319.85252,,9021706080.953802,5179299295.635845
2021-10-26,1192131994832.5864,499491060520.2567,70895565804.799,51540864623.922,,,69027525982.03403,,9302055307.636562,5077483351.064657
2021-10-27,1143497865064.6724,489450382752.54156,70922567494.52975,52124585331.5793,,,68813391261.44438,,9057357055.647888,4621654134.503168
2021-10-28,1105754837660.925,466683206492.3765,71063969239.02475,46866516355.16261,,,61715577622.51048,,8049911822.799792,4829057456.392772
2021-10-29,1145912030969.1882,505970778337.4693,71315484748.21617,49800059933.16295,,,64046931994.96556,,8321542607.378889,4838804673.652791
2021-10-30,1178047465292.3657,521746545883.6817,71422333862.6945,50786029526.88663,,,64529247718.78263,,8750214108.83209,4729830283.57341
2021-10-31,1166423768409.5984,511066583044.32874,71151207596.78554,50566114767.03765,,,62586219628.0512,,8658996277.827383,4933857545.762999
2021-11-01,1159841954948.4832,507889381626.9908,71240202915.8933,52393229939.57826,,,63182237770.93359,,9033816398.54583,4893524153.539953
2021-11-02,1152831210803.7048,511441678721.3504,71354969505.35703,51393344971.35801,,,62573456803.62033,,8865369693.90044,4942922846.051881
2021-11-03,1186951581189.4705,539884557845.201,71984975485.46793,53415011179.1182,,,62928145589.88934,,9219485210.202036,4801278425.597615
2021-11-04,1187048124213.9268,543311992233.9774,72351970648.42763,56780580558.89655,,,66247488607.36172,,9332794635.373314,4703252290.509322
2021-11-05,1157101738112.7314,534623910067.6353,73061551588.98027,55830878969.167984,,,63622479071.92958,,8947454000.180342,4630606461.358645
2021-11-06,1154530569293.3604,531116824617.7209,72974381348.26666,54740175009.61684,,,63683096755.103096,,8758940174.399437,4698661260.421636
2021-11-07,1162489871875.4807,534139628777.6332,73749377876.57724,54193429674.51924,,,64227934287.937096,,8695781926.01739,4816779281.015703
2021-11-08,1191631271447.797,546469946549.37506,74778838817.55164,57472702553.16003,,,64919758787.417885,,8826909117.774153,4952666226.465091
2021-11-09,1278797895528.3608,571665766496.0859,74780223270.60342,60874912549.54917,,,68502222966.521576,,9171884438.38771,5243614073.4125
2021-11-10,1268116896159.246,560964266378.8303,75077270861.92938,59453346956.008064,,,73080012864.84605,,10031713380.15039,4793288310.125623
2021-11-11,1221681091090.6301,548699344220.5352,74954116804.82545,55649461110.10411,,,66854245720.62231,,9331403240.559137,4798157387.239502
2021-11-12,1228606858156.6921,560226056358.6504,74984703283.84624,57494245414.409386,,,66929489559.30144,,9551468818.71136,4705720226.91866
2021-11-13,1215930166022.9006,552938385233.9376,75044087945.3216,56317864715.8241,,,65779446170.06089,,9265206241.863642,4885867652.091062
2021-11-14,1220299721850.586,551228905630.0963,75139550993.33946,56293298557.09905,,,65998839351.52305,,9233520850.690315,4974605534.591401
2021-11-15,1239021452560.904,546963335748.59625,74842834674.18434,55951324170.01716,,,65424906569.13299,,9220948322.832586,4856984388.275448
2021-11-16,1206711952537.9358,541673876615.1028,74574774697.70978,55534908930.01491,,,64843843866.54438,,9220145511.539984,4365097231.9588785
2021-11-17,1141910823555.9597,501391963927.7868,74996127427.93594,51599269663.09816,,,60494621348.90495,,8423588910.114745,4347037591.786213
2021-11-18,1138136620641.4888,507387229348.5558,74839689103.10695,51594668705.87203,,,59962823667.2647,,8417712772.2012615,4073914049.0672193
2021-11-19,1075758915731.0365,472465696561.25507,74229030617.11084,48929167670.27969,,,57091823833.413376,,7978393045.361983,4323238324.85772
2021-11-20,1103594176399.3167,509116804761.8423,74321124405.11768,51349868689.57812,,,59842696071.68384,,8669626466.736769,4477023094.980612
2021-11-21,1134300362589.2896,524536655944.9339,74291815408.22751,51889175238.31417,,,61749371510.40341,,8518705911.026697,4576414467.866821
2021-11-22,1120610791475.7502,514388218179.73724,73928379179.99261,50711625089.19429,,,59666332645.029884,,8434777906.141464,4195159616.864957
2021-11-23,1064619437494.1869,485391988431.9048,73494502902.18185,48855446959.72306,,,56956646394.2117,,8218681217.87344,4263569737.177886
2021-11-24,1090380950871.23,515843824526.39667,73474319799.91458,50301867085.74057,,,56134045744.75097,,8320783111.640749,4403711783.430862
2021-11-25,1080039673037.4923,505609296276.3257,73352503175.17024,48664111213.885345,,,53476780497.00569,,7999660421.73834,4472693669.380099
2021-11-26,1112182356756.767,535082405000.054,73748556193.78314,49163443594.61245,,,54011073136.0744,,8346298389.36596,4058445507.044711
2021-11-27,1016487054819.7161,479414339295.46326,73949327613.93976,44210729012.078995,,,49295929468.84818,,8031408957.491575,4085352333.0081
2021-11-28,1030781591912.8181,483997326749.38934,73995047440.41933,44336654042.92713,,,49329604411.69781,,7916214073.607146,4304009257.028902
2021-11-29,1080980050980.763,508385171334.4435,74251120216.92519,45579229249.57213,,,50922677879.98383,,7880678176.343891,4252403066.992366
2021-11-30,1092574224475.6908,527331112023.3339,74252385372.04616,46807842263.10092,,,51581902399.90013,,8031219860.149142,4303068395.882973
2021-12-01,1076804436724.3245,549758919636.0618,75043097238.20303,47048123045.71624,,,49831565724.431114,,8210078096.13689,4171517706.582755
2021-12-02,1079838995016.5873,544051345075.8544,74875807714.30792,46758577987.40217,,,49637322980.092224,,8034326921.8976965,4314574261.912673
2021-12-03,1067406204922.5636,537814995667.8384,75168454209.84581,46300485388.87274,,,54933481510.13827,,8222150397.026048,4049624198.761516
2021-12-04,1016040747069.7008,502863051143.01685,75212215910.51723,43548226427.108055,,,50422314444.39137,,8132540502.237293,3665048993.161195
2021-12-05,930097457941.656,485429065737.4593,76606478055.06642,39946504040.82354,,,45467942852.08773,,7128707665.971259,3625915142.6727834
2021-12-06,932015145132.0604,497049834886.77576,76491283330.87897,37897133536.91342,,,44037273599.94882,,6940745063.280997,3632955139.69452
2021-12-07,953396710269.5476,515778007028.56696,77389032829.05327,38940210511.585495,,,45537066741.6724,,7310496919.238273,3724091961.450939
2021-12-08,956961313925.818,511409310852.7245,77339876908.30652,38601071500.418205,,,44403584485.64563,,7095318248.690412,3788532146.8127174
2021-12-09,954800139986.473,525850414062.19104,77154353572.33357,40656065255.449844,,,44576966707.249855,,7553472365.190971,3434552439.3180103
2021-12-10,904878061656.8508,494841071220.93524,76862460767.72542,40954822606.92518,,,41788233144.77946,,6782285465.9468,3437524614.889468
2021-12-11,893919955029.865,467266449092.32294,77193390367.98996,37741105109.436134,,,39284567642.00398,,6471749623.979301,3581052455.1991405
2021-12-12,930603779263.9766,484278596802.5053,77362822148.61008,39548091761.79502,,,43030071473.7523,,6756721184.0498295,3565525465.832923
2021-12-13,945932497231.4797,490316653455.3707,77266043808.12828,39681888499.94044,,,43126518341.2412,,6817662576.926078,3321231144.191711
2021-12-14,882570058436.5184,449137302105.9432,77456641505.74622,36975860235.2817,,,39254998728.15175,,6270559419.987794,3364917461.841135
2021-12-15,915015634616.989,457658155854.8058,77674023096.27138,38320974597.67936,,,40517314024.62855,,6581966329.916544,3390507625.941121
2021-12-16,925006387197.2257,476630620294.2814,77032025806.2482,39175910677.259605,,,41883530741.13758,,6742111743.020869,3379336098.6987658
2021-12-17,901558072618.6224,471365651341.3005,77305287658.43419,38189684295.14045,,,39835060416.94712,,6334177206.6813755,3286610316.221432
2021-12-18,875783175210.4042,462267569583.3989,77309517759.5561,37872043386.174675,,,39221188621.62227,,6307075342.855326,3274058918.3639154
2021-12-19,887944269264.0427,471195598700.43604,77211484120.03555,39207231523.100174,,,39931897234.77747,,6317650904.552242,3317862661.0588865
2021-12-20,884905649263.6449,467396185408.52454,77830601891.26454,39502570475.66171,,,40052534349.92224,,6266531073.742779,3438218406.0590167
2021-12-21,890808857615.3627,471319155562.1543,77545654776.21895,41949396100.263,,,40024843957.4177,,6425173772.511115,3431075355.521409
2021-12-22,929203956014.2224,480570348192.474,77453048547.20584,44974972561.30616,,,41228725738.007034,,6656581522.306506,3435960855.2049103
2021-12-23,921888029984.8673,475334762859.67194,77464257576.8489,45235063039.09493,,,42878362097.23123,,6634580516.940944,3805447157.1815434
2021-12-24,960809259355.0854,488290658809.1535,77872284861.31926,47262504686.86194,,,47277552497.40627,,7140971858.215017,3681944824.989316
2021-12-25,962312381228.0947,482498690510.26416,78082501156.49654,43438501700.20997,,,44858561786.50875,,6925772455.900959,3835547839.628649
2021-12-26,958099737762.7762,488792890035.21063,78137948111.21103,44106583972.1587,,,46766255151.99811,,7208632099.957958,3916369592.698335
